SYMBOL,DATE,SPX YE15,SPX YE17,SPX 15-17,SEDOL,TICKER-REGION,PRICE YE15,PRICE YE17,RETURN 15-17,REL-RETURN,ROE,SECURITY NAME,NAME,TICKER,EXCHANGE,PEER_GROUP,REGION,COUNTRY,COMP_GROUP_AVG,TOTAL_ESG_SCORE,ENVIRONMENT_SCORE,SOCIAL_SCORE,GOVERNANCE_SCORE,TOTAL_ESG_PTILE,ENVIRONMENT_PTILE,SOCIAL_PTILE,GOVERNANCE_PTILE,ENVIRONMENT_WEIGHT,SOCIAL_WEIGHT,GOVERNANCE_WEIGHT,E_OPERATIONS_INCIDENTS,E_SUPPLYCHAIN_INCIDENTS,E_PRODSERVICE_INCIDENTS,S_EMPLOYEE_INCIDENTS,S_SUPPLYCHAIN_INCIDENTS,S_CUSTOMER_INCIDENTS,S_COMMUNITY_INCIDENTS,G_BUSETHICS_INCIDENTS,G_GOVERNANCE_INCIDENTS,G_PUBLIC_POLICY_INCIDENTS,OLD_SYMBOL,CONTROVERSY_LEVEL
B7KYMP9,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B7KYMP,LMCA.XX1-US, 	39.29 ,, 	(1.00), 	(1.30), 	1.40 ,Liberty Media Corp. Class A,Liberty Media Corporation,LMCA,NasdaqGS,Media,United States and Canada,United States,,47.00000,40.00000,43.00000,61.00000,7.090000,3.150000,11.81000,14.17000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US5312291025,@NA
2578516,20151231," 	2,063.4 "," 	2,673.6 ",0.30,257851,MDP-US, 	43.35 , 	66.05 , 	0.52 , 	0.23 , 	14.84 ,Meredith Corporation,Meredith Corporation,MDP,NYSE,Media,United States and Canada,United States,,57.00000,65.00000,45.00000,74.00000,58.27000,82.68000,20.47000,65.35000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US5894331017,@NA
B081VR8,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B081VR,MORN-US, 	81.18 , 	96.97 , 	0.19 , 	(0.10), 	11.65 ,"Morningstar, Inc.",Morningstar Inc.,MORN,NasdaqGS,Media,United States and Canada,United States,,61.00000,44.00000,63.00000,74.00000,71.65000,30.71000,81.10000,65.35000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US6177001095,@NA
BBGVT40,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BBGVT4,NWSA-US, 	13.52 , 	16.21 , 	0.20 , 	(0.10), 	2.36 ,News Corporation Class A,News Corporation,NWSA,NasdaqGS,Media,United States and Canada,United States,,43.00000,52.00000,39.00000,41.00000,0.790000,51.18000,1.570000,0.000000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 3,Category 5,Category 3,No Evidence of Controversy,US65249B1098,@NA
2632003,20151231," 	2,063.4 "," 	2,673.6 ",0.30,263200,NYT-US, 	13.60 , 	18.50 , 	0.36 , 	0.06 , 	4.38 ,New York Times Company Class A,The New York Times Company,NYT,NYSE,Media,United States and Canada,United States,,61.00000,58.00000,58.00000,73.00000,71.65000,70.08000,70.08000,62.20000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US6501111073,@NA
2279303,20151231," 	2,063.4 "," 	2,673.6 ",0.30,227930,OMC-US, 	76.63 , 	72.83 , 	(0.05), 	(0.35), 	33.69 ,Omnicom Group Inc,Omnicom Group Inc.,OMC,NYSE,Media,United States and Canada,United States,,55.00000,52.00000,53.00000,64.00000,44.09000,51.18000,55.91000,26.77000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,US6819191064,@NA
2866824,20151231," 	2,063.4 "," 	2,673.6 ",0.30,286682,RGC-US, 	18.85 , 	23.01 , 	0.22 , 	(0.08),,Regal Entertainment Group Class A,Regal Entertainment Group,RGC,NYSE,Media,United States and Canada,United States,,53.00000,40.00000,49.00000,74.00000,28.35000,3.150000,39.37000,65.35000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US7587661098,@NA
BGLDK10,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BGLDK1,SIRI-US, 	4.07 , 	5.36 , 	0.32 , 	0.02 , 	24.32 ,"Sirius XM Holdings, Inc.",Sirius XM Holdings Inc.,SIRI,NasdaqGS,Media,United States and Canada,United States,,48.00000,51.00000,40.00000,62.00000,11.81000,48.03000,3.150000,18.11000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US82968B1035,@NA
B39QT24,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B39QT2,SNI-US, 	54.65 , 	85.38 , 	0.56 , 	0.27 , 	31.32 ,"Scripps Networks Interactive, Inc. Class A",Scripps Networks Interactive Inc.,SNI,NYSE,Media,United States and Canada,United States,,54.00000,55.00000,44.00000,75.00000,37.80000,63.78000,14.96000,70.87000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8110651010,@NA
2862532,20151231," 	2,063.4 "," 	2,673.6 ",0.30,286253,SSP-US, 	18.99 , 	15.63 , 	(0.18), 	(0.47), 	1.93 ,E. W. Scripps Company Class A,The E. W. Scripps Company,SSP,NYSE,Media,United States and Canada,United States,,55.00000,40.00000,52.00000,75.00000,44.09000,3.150000,51.97000,70.87000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8110544025,@NA
B8DXDB3,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B8DXDB,STRZA-US, 	34.00 ,, 	(1.00), 	(1.30), 	491.33 ,Starz Class A,Starz,@NA,NasdaqGS,Media,United States and Canada,United States,,51.00000,40.00000,42.00000,81.00000,21.26000,3.150000,8.660000,87.40000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US85571Q1022,@NA
BZ0P3Z5,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BZ0P3Z,TGNA-US, 	16.47 , 	14.08 , 	(0.14), 	(0.44), 	35.72 ,"TEGNA, Inc.",TEGNA Inc.,TGNA,NYSE,Media,United States and Canada,United States,,54.00000,45.00000,51.00000,70.00000,37.80000,36.22000,47.24000,55.12000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,Category 2,No Evidence of Controversy,US87901J1051,@NA
BMM2870,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BMM287,TIME-US, 	15.51 , 	18.45 , 	0.19 , 	(0.11), 	2.52 ,"Time, Inc.",Time Inc.,TIME,NYSE,Media,United States and Canada,United States,,62.00000,55.00000,58.00000,76.00000,74.80000,63.78000,70.08000,77.17000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8872281048,@NA
2889371,20151231," 	2,063.4 "," 	2,673.6 ",0.30,288937,TRI-CA, 	53.28 , 	54.79 , 	0.03 , 	(0.27), 	12.60 ,Thomson Reuters Corporation,Thomson Reuters Corporation,TRI,TSX,Media,United States and Canada,United States,,63.00000,54.00000,65.00000,70.00000,76.38000,59.84000,86.61000,55.12000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,CA8849031056,@NA
B63BPC8,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B63BPC,TWC-US, 	185.77 ,, 	(1.00), 	(1.30), 	26.92 ,Time Warner Cable Inc.,Time Warner Cable Inc.,@NA,NYSE,Media,United States and Canada,United States,,55.00000,56.00000,47.00000,69.00000,44.09000,68.50000,28.35000,49.61000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,Category 2,No Evidence of Controversy,US88732J2078,@NA
B63QTN2,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B63QTN,TWX-US, 	64.44 , 	91.47 , 	0.42 , 	0.12 , 	14.27 ,Time Warner Inc.,Time Warner Inc.,TWX,NYSE,Media,United States and Canada,United States,,59.00000,51.00000,59.00000,68.00000,63.78000,48.03000,74.02000,44.09000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US8873173038,@NA
B0SRLF4,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B0SRLF,VIAB-US, 	40.86 , 	30.81 , 	(0.25), 	(0.54), 	52.97 ,Viacom Inc. Class B,Viacom Inc.,VIAB,NasdaqGS,Media,United States and Canada,United States,,54.00000,52.00000,50.00000,65.00000,37.80000,51.18000,44.09000,29.92000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US92553P2011,@NA
BYXB1T3,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BYXB1T,ACIIQ-US, 	0.93 ,, 	(1.00), 	(1.30), 	(28.48),"Arch Coal, Inc.",Arch Coal Inc.,ARCH,NYSE,Oil & Gas Producers,United States and Canada,United States,,55.00000,43.00000,59.00000,65.00000,44.62000,19.89000,54.30000,64.52000,0.350000,0.400000,0.250000,Category 2,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,No Evidence of Controversy,US0393803087,@NA
B066NX5,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B066NX,ANRZQ-US, 	0.01 ,, 	(1.00), 	(1.30), 	(24.79),"Alpha Natural Resources, Inc.",Alpha Natural Resources Inc.,ANRZ.Q,OTCPK,Oil & Gas Producers,United States and Canada,United States,,47.00000,34.00000,47.00000,63.00000,9.140000,0.000000,10.22000,53.76000,0.350000,0.400000,0.250000,Category 3,No Evidence of Controversy,No Evidence of Controversy,Category 5,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 3,Category 1,No Evidence of Controversy,US02076X1028,@NA
2043962,20151231," 	2,063.4 "," 	2,673.6 ",0.30,204396,APA-US, 	44.81 , 	42.22 , 	(0.06), 	(0.35), 	(12.86),Apache Corporation,Apache Corporation,APA,NYSE,Oil & Gas Producers,United States and Canada,United States,,58.00000,45.00000,68.00000,59.00000,60.22000,30.11000,74.73000,37.63000,0.350000,0.400000,0.250000,Category 2,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US0374111054,@NA
2032380,20151231," 	2,063.4 "," 	2,673.6 ",0.30,203238,APC-US, 	48.38 , 	53.64 , 	0.11 , 	(0.19), 	(8.44),Anadarko Petroleum Corporation,Anadarko Petroleum Corporation,APC,NYSE,Oil & Gas Producers,United States and Canada,United States,,51.00000,44.00000,58.00000,50.00000,25.27000,26.88000,52.15000,9.680000,0.350000,0.400000,0.250000,Category 2,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,Category 1,No Evidence of Controversy,US0325111070,@NA
BFD2WR8,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BFD2WR,AR-US, 	21.51 , 	19.00 , 	(0.12), 	(0.41), 	16.82 ,Antero Resources Corporation,Antero Resources Corporation,AR,NYSE,Oil & Gas Producers,United States and Canada,United States,,51.00000,43.00000,51.00000,63.00000,25.27000,19.89000,26.34000,53.76000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US03674X1063,@NA
BZ2Y3W7,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BZ2Y3W,BTUUQ-US, 	8.03 ,, 	(1.00), 	(1.30), 	(22.91),Peabody Energy Corporation,Peabody Energy Corp.,BTUU.Q,NYSE,Oil & Gas Producers,United States and Canada,United States,,62.00000,58.00000,66.00000,60.00000,69.35000,67.74000,68.28000,41.94000,0.350000,0.400000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,Category 2,Category 1,Category 1,No Evidence of Controversy,US7045492037,@NA
2182779,20151231," 	2,063.4 "," 	2,673.6 ",0.30,218277,CHK-US, 	4.40 , 	3.96 , 	(0.10), 	(0.40), 	8.78 ,Chesapeake Energy Corporation,Chesapeake Energy Corporation,CHK,NYSE,Oil & Gas Producers,United States and Canada,United States,,58.00000,51.00000,63.00000,62.00000,60.22000,48.92000,61.83000,49.46000,0.350000,0.400000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 1,Category 2,Category 2,Category 3,Category 2,No Evidence of Controversy,US1651671075,@NA
B4XH005,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BDT5NJ,CIEIQ-US, 	79.05 , 	0.93 , 	(0.99), 	(1.28), 	(24.07),"Cobalt International Energy, Inc.",Cobalt International Energy Inc.,CIE,NYSE,Oil & Gas Producers,United States and Canada,United States,,52.00000,50.00000,58.00000,47.00000,31.72000,45.16000,52.15000,6.450000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 4,No Evidence of Controversy,No Evidence of Controversy,US19075F1066,@NA
B1XGWS3,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B1XGWS,CLR-US, 	22.25 , 	52.97 , 	1.38 , 	1.08 , 	21.91 ,"Continental Resources, Inc.",Continental Resources Inc.,CLR,NYSE,Oil & Gas Producers,United States and Canada,United States,,53.00000,45.00000,53.00000,62.00000,37.10000,30.11000,33.87000,49.46000,0.350000,0.400000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US2120151012,@NA
2413758,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BF3FTF,CNX-US, 	6.49 , 	14.63 , 	1.25 , 	0.96 , 	3.27 ,CNX Resources Corporation,CONSOL Energy Inc.,CNX,NYSE,Oil & Gas Producers,United States and Canada,United States,,56.00000,44.00000,65.00000,61.00000,49.46000,26.88000,65.59000,44.62000,0.350000,0.400000,0.250000,Category 3,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 1,No Evidence of Controversy,Category 1,Category 1,Category 1,No Evidence of Controversy,US20854P1093,@NA
2162340,20151231," 	2,063.4 "," 	2,673.6 ",0.30,216234,COG-US, 	17.01 , 	28.60 , 	0.68 , 	0.39 , 	4.81 ,Cabot Oil & Gas Corporation,Cabot Oil & Gas Corporation,COG,NYSE,Oil & Gas Producers,United States and Canada,United States,,56.00000,50.00000,57.00000,65.00000,49.46000,45.16000,46.77000,64.52000,0.350000,0.400000,0.250000,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US1270971039,@NA
2685717,20151231," 	2,063.4 "," 	2,673.6 ",0.30,268571,COP-US, 	46.60 , 	54.89 , 	0.18 , 	(0.12), 	11.03 ,ConocoPhillips,ConocoPhillips,COP,NYSE,Oil & Gas Producers,United States and Canada,United States,,65.00000,46.00000,79.00000,69.00000,77.42000,32.80000,88.71000,77.96000,0.350000,0.400000,0.250000,Category 4,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 1,Category 1,Category 2,Category 1,No Evidence of Controversy,No Evidence of Controversy,US20825C1045,@NA
2213572,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BD82PS,CRK-US, 	8.65 , 	8.46 , 	(0.02), 	(0.32), 	(6.33),"Comstock Resources, Inc.",Comstock Resources Inc.,CRK,NYSE,Oil & Gas Producers,United States and Canada,United States,,47.00000,39.00000,49.00000,56.00000,9.140000,1.610000,17.20000,27.42000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US2057682039,@NA
2838555,20151231," 	2,063.4 "," 	2,673.6 ",0.30,283855,CVX-US, 	90.09 , 	125.19 , 	0.39 , 	0.09 , 	12.65 ,Chevron Corporation,Chevron Corporation,CVX,NYSE,Oil & Gas Producers,United States and Canada,United States,,51.00000,43.00000,57.00000,54.00000,25.27000,19.89000,46.77000,18.82000,0.350000,0.400000,0.250000,Category 5,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 1,Category 1,Category 4,Category 3,Category 2,Category 1,US1667641005,@NA
B1YWRK7,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B1YWRK,CXO-US, 	91.58 , 	150.22 , 	0.64 , 	0.34 , 	11.78 ,Concho Resources Inc.,Concho Resources Inc.,CXO,NYSE,Oil & Gas Producers,United States and Canada,United States,,50.00000,42.00000,50.00000,62.00000,20.97000,14.52000,21.51000,49.46000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US20605P1012,@NA
2418474,20151231," 	2,063.4 "," 	2,673.6 ",0.30,241847,DNR-US, 	1.97 , 	2.21 , 	0.12 , 	(0.17), 	11.55 ,Denbury Resources Inc.,Denbury Resources Inc.,DNR,NYSE,Oil & Gas Producers,United States and Canada,United States,,60.00000,51.00000,65.00000,67.00000,63.98000,48.92000,65.59000,70.97000,0.350000,0.400000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US2479162081,@NA
2480677,20151231," 	2,063.4 "," 	2,673.6 ",0.30,248067,DVN-US, 	31.00 , 	41.40 , 	0.34 , 	0.04 , 	7.56 ,Devon Energy Corporation,Devon Energy Corporation,DVN,NYSE,Oil & Gas Producers,United States and Canada,United States,,62.00000,50.00000,69.00000,69.00000,69.35000,45.16000,77.42000,77.96000,0.350000,0.400000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 1,Category 1,No Evidence of Controversy,US25179M1036,@NA
